"year","category_id","state_fips","county_fips","z_score","rank","quartile","health_group","state_comparison","us_comparison","last_updated"
2023,1,"01","001",-1.34747726767332,5,1,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","003",-1.56208007501949,2,1,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","005",0.539864688906803,52,4,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","007",-0.148842250317591,32,2,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","009",-0.554601705829511,18,2,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","011",0.665823264742446,54,4,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","013",0.458971911017032,50,3,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","015",-0.345044074928866,23,2,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","017",0.133785831293234,43,3,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","019",-0.310971839284637,24,2,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","021",-0.436112371908188,21,2,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","023",0.272080755629977,48,3,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","025",0.917615611514257,57,4,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","027",0.029610422998567,38,3,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","029",-0.539909698093716,19,2,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","031",-0.75758131673064,10,1,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","033",-0.27230466311984,26,2,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","035",1.39163584790165,63,4,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","037",0.710834300516921,55,4,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","039",0.091104191768773,42,3,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","041",0.043956441551566,39,3,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","043",-0.673889647340325,11,1,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","045",-0.581394148280181,16,1,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","047",1.2685679065182,61,4,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","049",-0.168540576311205,29,2,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","051",-0.856480803190401,8,1,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","053",0.472962165437246,51,4,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","055",-0.100169319294184,33,2,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","057",0.3022164335884,49,3,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","059",-0.165189677803898,30,2,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","061",0.260459336634568,46,3,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","063",1.7297007679401,64,4,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","065",0.733505833119668,56,4,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","067",-0.495543208456004,20,2,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","069",-0.615258125267015,14,1,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","071",0.021962313529278,37,3,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","073",-0.390445132836083,22,2,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","075",-0.574676324720429,17,1,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","077",-0.948899165613658,7,1,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","079",0.086997898877561,41,3,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","081",-1.45443422057103,3,1,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","083",-1.33918780465641,6,1,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","085",1.83191442515808,65,4,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","087",1.04860116500839,59,4,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","089",-1.37090052403899,4,1,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","091",0.94134322195057,58,4,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","093",0.017883767648994,36,3,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","095",-0.643439255038402,12,1,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","097",-0.171845848435902,28,2,NA,NA,NA,"2023-02-20 12:28:00"
2023,1,"01","099",0.62132538680487,53,4,NA,NA,NA,"2023-02-20 12:28:00"
