"year","measure_id","state_fips","county_fips","correction","raw_value","ci_low","ci_high","numerator","denominator","other_data_1","other_data_1_ci_low","other_data_1_ci_high","other_data_1_flag","other_data_2","other_data_2_ci_low","other_data_2_ci_high","other_data_2_flag","other_data_3","other_data_3_ci_low","other_data_3_ci_high","other_data_3_flag","other_data_4","other_data_4_ci_low","other_data_4_ci_high","other_data_4_flag","reliability","rank_ready","display","show_details","state_min","state_max","trend_graph","last_updated","years_used"
2025,1,"00","000",0,8351.73654936439,8340.50347448293,8362.96962424585,4763989,925367214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,0,"2025-02-28 12:42:00","2020-2022"
2025,1,"01","000",0,11853.247248127,11744.0148204108,11962.4796758432,102760,13958454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,6794.98024330176,20426.822142649,5,"2025-02-28 12:42:00","2020-2022"
2025,1,"02","000",0,10028.0034366537,9764.11015539636,10291.8967179111,10540,2100124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,7261.62955601857,24556.3392600395,5,"2025-02-28 12:42:00","2020-2022"
2025,1,"04","000",0,9457.25934789112,9375.23875442748,9539.27994135476,111570,20318119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,6446.78352332063,27851.4137739324,5,"2025-02-28 12:42:00","2020-2022"
2025,1,"05","000",0,11384.0295813848,11246.3517042856,11521.707458484,59089,8435912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,6948.47014865238,20040.5517599744,5,"2025-02-28 12:42:00","2020-2022"
2025,1,"06","000",0,6744.07936135634,6715.3170582501,6772.84166446259,442212,110134697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4006.43554101343,13488.2199434384,5,"2025-02-28 12:42:00","2020-2022"
2025,1,"08","000",0,7405.07287151345,7324.95173332196,7485.19400970494,68290,16451882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3487.52374908904,20238.5319777396,5,"2025-02-28 12:42:00","2020-2022"
2025,1,"09","000",0,6702.92132068558,6604.01337185487,6801.82926951629,42577,9952485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5172.17835575663,7900.9300497712,0,"2025-02-28 12:42:00","2020-2022"
2025,1,"10","000",0,8958.84189582279,8738.07881419694,9179.60497744864,15784,2767639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,8585.83360775222,10077.932194443,5,"2025-02-28 12:42:00","2020-2022"
2025,1,"11","000",0,9241.4137427445,8994.78296090961,9488.04452457939,9950,1943987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,9241.4137427445,9241.4137427445,5,"2025-02-28 12:42:00","2020-2022"
