"year","measure_id","state_fips","county_fips","correction","race_aian","race_aian_ci_low","race_aian_ci_high","race_aian_flag","race_asian","race_asian_ci_low","race_asian_ci_high","race_asian_flag","race_black","race_black_ci_low","race_black_ci_high","race_black_flag","race_hispanic","race_hispanic_ci_low","race_hispanic_ci_high","race_hispanic_flag","race_nhopi","race_nhopi_ci_low","race_nhopi_ci_high","race_nhopi_flag","race_tom","race_tom_ci_low","race_tom_ci_high","race_tom_flag","race_white","race_white_ci_low","race_white_ci_high","race_white_flag","last_updated"
2018,1,"01","031",0,NA,NA,NA,NA,NA,NA,NA,NA,10559.2814819319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6802.85964862176,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","033",0,NA,NA,NA,NA,NA,NA,NA,NA,11719.391858372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10709.2783286543,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","035",0,NA,NA,NA,NA,NA,NA,NA,NA,14747.6395516774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9824.66580362353,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","037",0,NA,NA,NA,NA,NA,NA,NA,NA,12040.3306654258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8798.82097972236,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","039",0,NA,NA,NA,NA,NA,NA,NA,NA,13065.9289542485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10113.9255912852,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","041",0,NA,NA,NA,NA,NA,NA,NA,NA,11608.2300104359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9286.96204349017,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","045",0,NA,NA,NA,NA,NA,NA,NA,NA,7975.33506711026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8459.1016310437,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","047",0,NA,NA,NA,NA,NA,NA,NA,NA,14163.0140265208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10155.859222889,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","049",0,NA,NA,NA,NA,NA,NA,NA,NA,14338.1172981446,NA,NA,NA,5249.85515577996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10169.8216785686,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","051",0,NA,NA,NA,NA,NA,NA,NA,NA,9147.50569356288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9023.76447618819,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","053",0,NA,NA,NA,NA,NA,NA,NA,NA,11178.745847743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11215.3729906783,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","055",0,NA,NA,NA,NA,NA,NA,NA,NA,12513.3469600101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11515.2516602662,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","057",0,NA,NA,NA,NA,NA,NA,NA,NA,12191.1391761315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10268.791402078,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","059",0,NA,NA,NA,NA,NA,NA,NA,NA,10906.1172494131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12959.3675124729,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","061",0,NA,NA,NA,NA,NA,NA,NA,NA,13816.0317880646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9921.40569534867,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","063",0,NA,NA,NA,NA,NA,NA,NA,NA,14708.3814356599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12801.9969059101,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","065",0,NA,NA,NA,NA,NA,NA,NA,NA,11750.1425285541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8661.99930802664,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","067",0,NA,NA,NA,NA,NA,NA,NA,NA,9500.48240861359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7379.54745721522,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","069",0,NA,NA,NA,NA,NA,NA,NA,NA,10326.3701104049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8387.71362370195,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","071",0,NA,NA,NA,NA,NA,NA,NA,NA,13349.9755422518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11882.4559848865,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","073",0,NA,NA,NA,NA,NA,NA,NA,NA,12421.6255281831,NA,NA,NA,5297.44720596836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9461.69175042806,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","075",0,NA,NA,NA,NA,NA,NA,NA,NA,13681.9404630907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9244.48294706967,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","077",0,NA,NA,NA,NA,NA,NA,NA,NA,11706.2155283007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8533.44096072093,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","079",0,NA,NA,NA,NA,NA,NA,NA,NA,14689.8324724016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11378.6719707221,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","081",0,NA,NA,NA,NA,NA,NA,NA,NA,11995.2985172298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6927.70887570526,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","083",0,NA,NA,NA,NA,NA,NA,NA,NA,8230.82348872488,NA,NA,NA,5417.7448410045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7448.9519006896,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","085",0,NA,NA,NA,NA,NA,NA,NA,NA,16411.7683905962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10414.2851703632,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","087",0,NA,NA,NA,NA,NA,NA,NA,NA,14909.9461694838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9593.0259407686,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","089",0,NA,NA,NA,NA,NA,NA,NA,NA,9417.40367278695,NA,NA,NA,3773.64930336751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7366.28406455648,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","091",0,NA,NA,NA,NA,NA,NA,NA,NA,12992.6404474416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10800.4894778754,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","095",0,NA,NA,NA,NA,NA,NA,NA,NA,14638.0805441209,NA,NA,NA,4745.52990168346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11543.1946295703,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","097",0,NA,NA,NA,NA,NA,NA,NA,NA,12701.8198575609,NA,NA,NA,3240.72011604686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9059.75384471878,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","099",0,NA,NA,NA,NA,NA,NA,NA,NA,12721.9057668164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11490.6564120633,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","101",0,NA,NA,NA,NA,NA,NA,NA,NA,11558.5972144677,NA,NA,NA,4512.18701661293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8808.35953265482,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","103",0,NA,NA,NA,NA,NA,NA,NA,NA,11391.8954580366,NA,NA,NA,4752.44341371179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8829.90925770484,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","105",0,NA,NA,NA,NA,NA,NA,NA,NA,15658.5530221707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8620.54947518796,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","107",0,NA,NA,NA,NA,NA,NA,NA,NA,13428.6690209092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9461.38723930533,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","109",0,NA,NA,NA,NA,NA,NA,NA,NA,12208.6137406226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8614.51832247686,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","111",0,NA,NA,NA,NA,NA,NA,NA,NA,14082.1264381674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11754.8578606707,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","113",0,NA,NA,NA,NA,NA,NA,NA,NA,9099.15619962229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10111.799526937,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","115",0,NA,NA,NA,NA,NA,NA,NA,NA,10092.14126894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10101.5006958805,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","117",0,NA,NA,NA,NA,NA,NA,NA,NA,6418.98347816866,NA,NA,NA,3932.74245168206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6529.29513099581,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","119",0,NA,NA,NA,NA,NA,NA,NA,NA,17399.0375691992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9678.71939469386,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","121",0,NA,NA,NA,NA,NA,NA,NA,NA,11289.4615917135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12207.7448184317,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","123",0,NA,NA,NA,NA,NA,NA,NA,NA,11350.647787299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9424.39047534584,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","125",0,NA,NA,NA,NA,NA,NA,NA,NA,11347.4923927299,NA,NA,NA,5032.40517963594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7254.36331798997,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","127",0,NA,NA,NA,NA,NA,NA,NA,NA,12131.0637775682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15545.1427639593,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","129",0,NA,NA,NA,NA,NA,NA,NA,NA,15206.0292673157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10943.5393369303,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"01","131",0,NA,NA,NA,NA,NA,NA,NA,NA,20739.2491994951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12934.6538332498,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"02","020",0,NA,NA,NA,NA,NA,NA,NA,NA,8932.87107461959,NA,NA,NA,4933.6215988128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6393.95413404532,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"02","090",0,NA,NA,NA,NA,NA,NA,NA,NA,7272.77446610547,NA,NA,NA,3528.41179823039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6044.85719026662,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"04","001",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11804.568229607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9489.30111040099,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"04","003",0,NA,NA,NA,NA,NA,NA,NA,NA,5798.3854272859,NA,NA,NA,6237.28342411972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8437.93049526619,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"04","005",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6091.29911620348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5096.66480651278,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"04","007",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9214.6959715827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10040.9876630078,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"04","009",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6680.35665494211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6639.84641800104,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"04","011",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8964.07063420993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6095.44403832475,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"04","012",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7020.31347984129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13584.6967454762,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"04","013",0,NA,NA,NA,NA,NA,NA,NA,NA,9199.30596293135,NA,NA,NA,5647.51549394484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6130.42543040691,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"04","015",0,NA,NA,NA,NA,NA,NA,NA,NA,6253.2139523964,NA,NA,NA,7024.64007797653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11043.2958107343,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"04","017",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8057.19635097488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7730.19707825611,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"04","019",0,NA,NA,NA,NA,NA,NA,NA,NA,9970.53891093874,NA,NA,NA,6448.90179146057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7372.13724495201,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"04","021",0,NA,NA,NA,NA,NA,NA,NA,NA,7035.42399588042,NA,NA,NA,5721.83273728741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6552.1720380575,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"04","023",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4438.26087604078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4643.72097179235,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"04","025",0,NA,NA,NA,NA,NA,NA,NA,NA,7223.70789919587,NA,NA,NA,6442.05080016793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8997.48178654215,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"04","027",0,NA,NA,NA,NA,NA,NA,NA,NA,5852.63141204932,NA,NA,NA,5209.118526522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7514.84238855767,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","001",0,NA,NA,NA,NA,NA,NA,NA,NA,15446.4761979055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9825.05249747345,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","003",0,NA,NA,NA,NA,NA,NA,NA,NA,13826.7332092722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9497.26259468093,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","007",0,NA,NA,NA,NA,NA,NA,NA,NA,7177.67362144645,NA,NA,NA,3066.76369738265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6899.28545902747,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","011",0,NA,NA,NA,NA,NA,NA,NA,NA,15518.5008824632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12490.4137213915,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","017",0,NA,NA,NA,NA,NA,NA,NA,NA,13683.5702653229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9796.071754865,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","019",0,NA,NA,NA,NA,NA,NA,NA,NA,9399.78489817309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8701.98366255622,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","027",0,NA,NA,NA,NA,NA,NA,NA,NA,10855.1976715406,NA,NA,NA,23363.3932215164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10336.7220151786,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","029",0,NA,NA,NA,NA,NA,NA,NA,NA,10113.7957991843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9812.41636147365,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","031",0,NA,NA,NA,NA,NA,NA,NA,NA,11019.9474430686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8929.12376472625,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","035",0,NA,NA,NA,NA,NA,NA,NA,NA,13533.3759603673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9382.92428691564,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","037",0,NA,NA,NA,NA,NA,NA,NA,NA,13191.3355092368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10385.9147953146,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","039",0,NA,NA,NA,NA,NA,NA,NA,NA,11837.4417612773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11072.1764281003,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","041",0,NA,NA,NA,NA,NA,NA,NA,NA,12920.2184590775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14011.07958371,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","043",0,NA,NA,NA,NA,NA,NA,NA,NA,14388.7183538805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9437.30437701738,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","045",0,NA,NA,NA,NA,NA,NA,NA,NA,10069.0513626884,NA,NA,NA,6260.42485481235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7200.88356892228,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","051",0,NA,NA,NA,NA,NA,NA,NA,NA,14122.3996975033,NA,NA,NA,6553.67907246463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10378.6886899159,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","057",0,NA,NA,NA,NA,NA,NA,NA,NA,13247.2609415733,NA,NA,NA,24526.5487149724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6844.92680602156,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","059",0,NA,NA,NA,NA,NA,NA,NA,NA,13300.6426137545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11282.4243772213,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","061",0,NA,NA,NA,NA,NA,NA,NA,NA,8737.52794590442,NA,NA,NA,28475.3358626797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9579.80128359566,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","067",0,NA,NA,NA,NA,NA,NA,NA,NA,10480.2518721963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10689.6378472436,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","069",0,NA,NA,NA,NA,NA,NA,NA,NA,12010.5010041402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10670.0304704202,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","073",0,NA,NA,NA,NA,NA,NA,NA,NA,16817.5444840678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8460.50961480675,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","077",0,NA,NA,NA,NA,NA,NA,NA,NA,10362.8149392869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10748.8501953601,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","079",0,NA,NA,NA,NA,NA,NA,NA,NA,6122.05119158977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9947.85278739859,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","081",0,NA,NA,NA,NA,NA,NA,NA,NA,6832.18360606107,NA,NA,NA,102626.412600029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8893.82734418489,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","085",0,NA,NA,NA,NA,NA,NA,NA,NA,13709.6388908594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9732.41983948611,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","091",0,NA,NA,NA,NA,NA,NA,NA,NA,10198.3498020121,NA,NA,NA,38259.5788752937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8391.76455087003,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","093",0,NA,NA,NA,NA,NA,NA,NA,NA,13950.1998367239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11778.2523057408,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","095",0,NA,NA,NA,NA,NA,NA,NA,NA,9277.40599446792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11839.5613523521,NA,NA,NA,"2018-01-18 13:59:00"
2018,1,"05","099",0,NA,NA,NA,NA,NA,NA,NA,NA,9819.6096755245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10889.5660590258,NA,NA,NA,"2018-01-18 13:59:00"
