"year","measure_id","state_fips","county_fips","correction","raw_value","ci_low","ci_high","numerator","denominator","other_data_1","other_data_1_ci_low","other_data_1_ci_high","other_data_1_flag","other_data_2","other_data_2_ci_low","other_data_2_ci_high","other_data_2_flag","other_data_3","other_data_3_ci_low","other_data_3_ci_high","other_data_3_flag","other_data_4","other_data_4_ci_low","other_data_4_ci_high","other_data_4_flag","reliability","rank_ready","display","show_details","state_min","state_max","trend_graph","last_updated"
2021,1,"22","000",0,9516.02220123387,9414.83081761369,9617.21358485404,72099,13123166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,6422.52955660645,14397.8239915398,NA,"2021-02-24 16:59:00"
2021,1,"23","000",0,7020.75754559622,6849.19873883846,7192.31635235398,18350,3682011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5583.17178872184,9072.07257701018,NA,"2021-02-24 16:59:00"
2021,1,"24","000",0,7197.70596292472,7119.43934807446,7275.97257777497,70898,16985981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4064.6360256773,13829.7306550325,NA,"2021-02-24 16:59:00"
2021,1,"25","000",0,5609.69344198932,5545.89323443884,5673.49364953981,68473,19201275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4130.79272397882,8222.8215800226,NA,"2021-02-24 16:59:00"
2021,1,"26","000",0,7535.14068233236,7471.98111744361,7598.3002472211,132221,27817382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4335.57375704981,10794.6928443108,NA,"2021-02-24 16:59:00"
2021,1,"27","000",0,5314.25523210517,5245.07507983245,5383.43538437789,52125,15691368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3531.71261398747,19044.9632079186,NA,"2021-02-24 16:59:00"
2021,1,"28","000",0,10442.0310572758,10308.5591595954,10575.5029549561,51569,8367622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,6774.93923985383,17811.5906702849,NA,"2021-02-24 16:59:00"
2021,1,"29","000",0,8421.91144790679,8337.67112280875,8506.15177300482,87080,17056452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5619.76812709927,13952.2382856991,NA,"2021-02-24 16:59:00"
2021,1,"30","000",0,7120.62223714714,6930.68819566502,7310.55627862925,13221,2944725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4058.48954475836,21305.9452438843,NA,"2021-02-24 16:59:00"
2021,1,"31","000",0,6148.51110025386,6023.28276621598,6273.73943429173,20347,5390670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3524.40524682611,16541.9741881085,NA,"2021-02-24 16:59:00"
2021,1,"32","000",0,7136.06041908706,7028.91232114281,7243.2085170313,38634,8564321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4390.87291393553,12789.1571840351,NA,"2021-02-24 16:59:00"
2021,1,"33","000",0,6373.750283377,6214.41635892534,6533.08420782865,15889,3764671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5398.20984054426,7980.21797843533,NA,"2021-02-24 16:59:00"
