"year","measure_id","state_fips","county_fips","correction","raw_value","ci_low","ci_high","numerator","denominator","other_data_1","other_data_1_ci_low","other_data_1_ci_high","other_data_1_flag","other_data_2","other_data_2_ci_low","other_data_2_ci_high","other_data_2_flag","other_data_3","other_data_3_ci_low","other_data_3_ci_high","other_data_3_flag","other_data_4","other_data_4_ci_low","other_data_4_ci_high","other_data_4_flag","reliability","rank_ready","display","show_details","state_min","state_max","trend_graph","last_updated"
2011,1,"00","000",0,7198.3,7187.7,7208.9,3171824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,NA,"2015-07-27 14:13:00"
2011,1,"01","000",0,10189.2,10084.9,10293.5,68872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,6591.8,15906.8,NA,"2015-07-27 14:13:00"
2011,1,"02","000",0,7649.2,7418.7,7879.6,6318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5944.9,22197.5,NA,"2015-07-27 14:13:00"
2011,1,"04","000",0,7498.4,7421.9,7574.9,63377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5654.7,13482.6,NA,"2015-07-27 14:13:00"
2011,1,"05","000",0,9544.9,9416.7,9673.2,39657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,6386.4,15578.2,NA,"2015-07-27 14:13:00"
2011,1,"06","000",0,6128.2,6100.7,6155.8,308216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4003.7,12337.8,NA,"2015-07-27 14:13:00"
2011,1,"08","000",0,6093.8,6016.3,6171.2,39921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3459.1,10540.2,NA,"2015-07-27 14:13:00"
2011,1,"09","000",0,5738.5,5648.6,5828.4,30976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4325.2,6325.2,NA,"2015-07-27 14:13:00"
2011,1,"10","000",0,7665.9,7458.6,7873.2,9887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,7331.5,8320.3,NA,"2015-07-27 14:13:00"
2011,1,"11","000",0,11357.8,11047.4,11668.2,8609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,11357.8,11357.8,NA,"2015-07-27 14:13:00"
2011,1,"12","000",0,7895.9,7848.5,7943.4,212308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5921.4,21088.4,NA,"2015-07-27 14:13:00"
2011,1,"13","000",0,8145.6,8082.7,8208.4,105026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4730.9,17819.6,NA,"2015-07-27 14:13:00"
2011,1,"15","000",0,6199.2,6046.9,6351.6,11780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5889.5,7586,NA,"2015-07-27 14:13:00"
2011,1,"16","000",0,6421.5,6276.9,6566.2,13247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4579.8,10903.8,NA,"2015-07-27 14:13:00"
2011,1,"17","000",0,6859,6809,6909.1,128198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4380,12477.4,NA,"2015-07-27 14:13:00"
2011,1,"18","000",0,7780.9,7704.2,7857.6,72770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4265.5,11986.6,NA,"2015-07-27 14:13:00"
2011,1,"19","000",0,5976.4,5879.3,6073.6,28591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4075.3,9261,NA,"2015-07-27 14:13:00"
2011,1,"20","000",0,7083.8,6973.2,7194.4,28431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3846.2,11727.2,NA,"2015-07-27 14:13:00"
2011,1,"21","000",0,8858.7,8759.5,8957.8,57736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5310.8,19644.2,NA,"2015-07-27 14:13:00"
2011,1,"22","000",0,10654.2,10544.9,10763.5,63422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5841.9,15942.9,NA,"2015-07-27 14:13:00"
2011,1,"23","000",0,6575,6415.6,6734.4,14870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5618.4,8800.2,NA,"2015-07-27 14:13:00"
2011,1,"24","000",0,7536.9,7456.3,7617.6,60260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4094.1,14887.3,NA,"2015-07-27 14:13:00"
2011,1,"25","000",0,5576.7,5513.8,5639.6,57943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3958.5,7182.5,NA,"2015-07-27 14:13:00"
2011,1,"26","000",0,7387.3,7327.8,7446.8,111792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3767.3,12190.5,NA,"2015-07-27 14:13:00"
2011,1,"27","000",0,5271.6,5202.5,5340.7,40820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3783.6,10103.5,NA,"2015-07-27 14:13:00"
2011,1,"28","000",0,11029.8,10894.3,11165.2,44021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,8025.4,16278.6,NA,"2015-07-27 14:13:00"
2011,1,"29","000",0,8042.6,7961.2,8124,70398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5435.6,16025.4,NA,"2015-07-27 14:13:00"
2011,1,"30","000",0,7468.8,7267.8,7669.9,10650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4829.1,17211.9,NA,"2015-07-27 14:13:00"
2011,1,"31","000",0,6208.7,6079.9,6337.5,16437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3624.4,14835.8,NA,"2015-07-27 14:13:00"
2011,1,"32","000",0,8231.6,8108.5,8354.7,30458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5432.8,14536.6,NA,"2015-07-27 14:13:00"
2011,1,"33","000",0,5603.2,5460.8,5745.7,12084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4915.3,8177.1,NA,"2015-07-27 14:13:00"
2011,1,"34","000",0,6170.4,6112.5,6228.2,82718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4161.7,9501.9,NA,"2015-07-27 14:13:00"
2011,1,"35","000",0,8363.5,8218.9,8508.1,22031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,2815.5,13949.2,NA,"2015-07-27 14:13:00"
2011,1,"36","000",0,5933.4,5895.6,5971.2,180130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4483.1,8470.8,NA,"2015-07-27 14:13:00"
2011,1,"37","000",0,8107.6,8041.9,8173.3,106871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5325.8,13097.1,NA,"2015-07-27 14:13:00"
2011,1,"38","000",0,6330,6106.1,6554,5948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5128.7,24829.4,NA,"2015-07-27 14:13:00"
2011,1,"39","000",0,7577.7,7521.5,7633.8,135253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4250.8,11202.9,NA,"2015-07-27 14:13:00"
2011,1,"40","000",0,9416,9304.7,9527.4,50161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,6537.6,15132.1,NA,"2015-07-27 14:13:00"
2011,1,"41","000",0,6477.6,6386.8,6568.4,37774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4287.1,9953.8,NA,"2015-07-27 14:13:00"
2011,1,"42","000",0,7410.5,7355.5,7465.5,143605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4950.5,12049,NA,"2015-07-27 14:13:00"
2011,1,"44","000",0,6085.7,5918.9,6252.5,10118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4980.2,6513.8,NA,"2015-07-27 14:13:00"
2011,1,"45","000",0,9263.9,9162.3,9365.5,59490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,6769.7,15913.9,NA,"2015-07-27 14:13:00"
2011,1,"46","000",0,6815,6607.4,7022.6,7752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3805.9,23738.4,NA,"2015-07-27 14:13:00"
2011,1,"47","000",0,9263.9,9178.5,9349.3,84194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4042.7,15275.4,NA,"2015-07-27 14:13:00"
2011,1,"48","000",0,7289.4,7252.2,7326.7,230538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3560.5,15157.4,NA,"2015-07-27 14:13:00"
2011,1,"49","000",0,6018.6,5915,6122.3,18324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3275.2,10909.5,NA,"2015-07-27 14:13:00"
2011,1,"50","000",0,5798.8,5578.6,6019,5901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4760.3,6837.3,NA,"2015-07-27 14:13:00"
2011,1,"51","000",0,6871.9,6806.9,6936.9,79115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3832.7,14974.5,NA,"2015-07-27 14:13:00"
2011,1,"53","000",0,5914.5,5849.6,5979.5,58048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4671.3,13946.1,NA,"2015-07-27 14:13:00"
2011,1,"54","000",0,9559.3,9396.8,9721.8,28378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5948,18961.4,NA,"2015-07-27 14:13:00"
2011,1,"55","000",0,6230,6156.1,6303.8,52517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4320.5,12505.8,NA,"2015-07-27 14:13:00"
2011,1,"56","000",0,7998.6,7720.6,8276.5,5883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4232.2,12800.3,NA,"2015-07-27 14:13:00"
2011,2,"00","000",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA,"2015-07-27 14:13:00"
2011,2,"01","000",0,0.201,0.196,0.207,NA,33839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.114,0.377,NA,"2015-07-27 14:13:00"
2011,2,"02","000",0,0.137,0.13,0.145,NA,17821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.098,0.257,NA,"2015-07-27 14:13:00"
2011,2,"04","000",0,0.156,0.148,0.163,NA,33485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.113,0.228,NA,"2015-07-27 14:13:00"
2011,2,"05","000",0,0.192,0.186,0.197,NA,34508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.137,0.303,NA,"2015-07-27 14:13:00"
2011,2,"06","000",0,0.181,0.176,0.186,NA,55474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.056,0.32,NA,"2015-07-27 14:13:00"
2011,2,"08","000",0,0.127,0.124,0.131,NA,57539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.021,0.264,NA,"2015-07-27 14:13:00"
2011,2,"09","000",0,0.112,0.108,0.116,NA,44934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.091,0.126,NA,"2015-07-27 14:13:00"
2011,2,"10","000",0,0.128,0.123,0.133,NA,28648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.116,0.148,NA,"2015-07-27 14:13:00"
2011,2,"11","000",0,0.128,0.123,0.134,NA,24620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.128,0.128,NA,"2015-07-27 14:13:00"
2011,2,"12","000",0,0.156,0.152,0.161,NA,93150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.099,0.253,NA,"2015-07-27 14:13:00"
