"year","measure_id","state_fips","county_fips","correction","raw_value","ci_low","ci_high","numerator","denominator","other_data_1","other_data_1_ci_low","other_data_1_ci_high","other_data_1_flag","other_data_2","other_data_2_ci_low","other_data_2_ci_high","other_data_2_flag","other_data_3","other_data_3_ci_low","other_data_3_ci_high","other_data_3_flag","other_data_4","other_data_4_ci_low","other_data_4_ci_high","other_data_4_flag","reliability","rank_ready","display","show_details","state_min","state_max","trend_graph","last_updated","years_used"
2019,2,"22","000",0,0.210505012526519,0.193261200031161,0.228850954268768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.145450273633724,0.381603541349743,NA,"2019-02-01 17:22:00","2016"
2019,2,"23","000",0,0.153903244233041,0.142007389643417,0.166602107450804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.0998574767930072,0.184830274555759,NA,"2019-02-01 17:22:00","2016"
2019,2,"24","000",0,0.139370079338509,0.130933238929562,0.148257816164598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.0939264532949539,0.223733464739045,NA,"2019-02-01 17:22:00","2016"
2019,2,"25","000",0,0.137683256543495,0.127003300278248,0.149107915953082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.103681858022703,0.183867594580636,NA,"2019-02-01 17:22:00","2016"
2019,2,"26","000",0,0.17358752191679,0.1645569860562,0.183005077495585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.108991363130301,0.209266177139799,NA,"2019-02-01 17:22:00","2016"
2019,2,"27","000",0,0.120167494598225,0.114096252414673,0.126515661023693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.0926959990521465,0.21413761823257,NA,"2019-02-01 17:22:00","2016"
2019,2,"28","000",0,0.222106688617619,0.207785102313485,0.237119934068124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.146538176247982,0.360108467177842,NA,"2019-02-01 17:22:00","2016"
2019,2,"29","000",0,0.185000505154333,0.170867805346694,0.200020144982896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.120056169653559,0.295611094973809,NA,"2019-02-01 17:22:00","2016"
2019,2,"30","000",0,0.139489856214895,0.127603602154164,0.152290033825993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.106526137420542,0.255614323909552,NA,"2019-02-01 17:22:00","2016"
2019,2,"31","000",0,0.141966627318205,0.133151962617445,0.151262998293682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.107952792596111,0.226472679644233,NA,"2019-02-01 17:22:00","2016"
