"year","factor_id","state_fips","county_fips","z_score","rank","quartile","last_updated"
2014,1,"01","001",-0.567997068520206,7,1,"2015-07-27 14:13:00"
2014,1,"01","003",-0.737124860378637,5,1,"2015-07-27 14:13:00"
2014,1,"01","005",-0.2662306399102,22,2,"2015-07-27 14:13:00"
2014,1,"01","007",0.315631899506291,54,4,"2015-07-27 14:13:00"
2014,1,"01","009",-0.53194868455302,9,1,"2015-07-27 14:13:00"
2014,1,"01","011",-0.147523718801105,28,2,"2015-07-27 14:13:00"
2014,1,"01","013",0.165476794488971,46,3,"2015-07-27 14:13:00"
2014,1,"01","015",0.191038730899073,50,3,"2015-07-27 14:13:00"
2014,1,"01","017",-0.01245526139983,34,2,"2015-07-27 14:13:00"
2014,1,"01","019",-0.280028450396324,20,2,"2015-07-27 14:13:00"
2014,1,"01","021",-0.022888704832525,33,2,"2015-07-27 14:13:00"
2014,1,"01","023",0.438802325827234,57,4,"2015-07-27 14:13:00"
2014,1,"01","025",-0.307704972400539,18,2,"2015-07-27 14:13:00"
2014,1,"01","027",-0.138805935184215,29,2,"2015-07-27 14:13:00"
2014,1,"01","029",0.090936257451111,41,3,"2015-07-27 14:13:00"
2014,1,"01","031",-0.560651812755959,8,1,"2015-07-27 14:13:00"
2014,1,"01","033",0.049841322903779,38,3,"2015-07-27 14:13:00"
2014,1,"01","035",0.705560925122566,61,4,"2015-07-27 14:13:00"
2014,1,"01","037",0.285347016643904,52,4,"2015-07-27 14:13:00"
2014,1,"01","039",-0.162551782911245,25,2,"2015-07-27 14:13:00"
2014,1,"01","041",-0.214043894911426,24,2,"2015-07-27 14:13:00"
2014,1,"01","043",-0.377187800095224,14,1,"2015-07-27 14:13:00"
2014,1,"01","045",-0.418617497533444,12,1,"2015-07-27 14:13:00"
2014,1,"01","047",0.693615469299358,60,4,"2015-07-27 14:13:00"
2014,1,"01","049",-0.351416636878316,16,1,"2015-07-27 14:13:00"
2014,1,"01","051",-0.504509286263184,11,1,"2015-07-27 14:13:00"
2014,1,"01","053",0.035002957765143,36,3,"2015-07-27 14:13:00"
2014,1,"01","055",0.3099465097427,53,4,"2015-07-27 14:13:00"
2014,1,"01","057",0.433122515445157,56,4,"2015-07-27 14:13:00"
2014,1,"01","059",0.040082984634377,37,3,"2015-07-27 14:13:00"
2014,1,"01","061",-0.362360593719616,15,1,"2015-07-27 14:13:00"
2014,1,"01","063",0.145644882894579,44,3,"2015-07-27 14:13:00"
2014,1,"01","065",0.98478665241274,65,4,"2015-07-27 14:13:00"
2014,1,"01","067",-0.232988684844963,23,2,"2015-07-27 14:13:00"
2014,1,"01","069",-0.569849423183123,6,1,"2015-07-27 14:13:00"
2014,1,"01","071",0.168941590409668,47,3,"2015-07-27 14:13:00"
2014,1,"01","073",0.020273390566044,35,3,"2015-07-27 14:13:00"
2014,1,"01","075",-0.100748973871696,30,2,"2015-07-27 14:13:00"
2014,1,"01","077",-0.505396407924039,10,1,"2015-07-27 14:13:00"
2014,1,"01","079",0.123544952714418,43,3,"2015-07-27 14:13:00"
