"year","category_id","state_fips","county_fips","z_score","rank","quartile","health_group","state_comparison","us_comparison","last_updated"
2022,1,"01","001",-1.25468314961589,6,1,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","003",-1.588512597,2,1,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","005",0.804674044599671,56,4,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","007",-0.137073543842728,31,2,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","009",-0.554995830702081,15,1,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","011",0.570077812698767,51,4,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","013",0.581795364201456,52,4,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","015",-0.171147596257489,29,2,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","017",0.06489738091109,39,3,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","019",-0.221213065199214,28,2,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","021",-0.378096574056194,22,2,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","023",0.389498099305712,49,3,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","025",1.03096866643422,60,4,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","027",0.218181590694141,45,3,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","029",-0.530684150943701,17,1,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","031",-1.01879017411085,8,1,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","033",-0.333130590367608,24,2,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","035",1.32713581671116,63,4,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","037",0.743833789978608,53,4,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","039",0.086931290170141,40,3,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","041",0.135153145198916,43,3,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","043",-0.535049173662312,16,1,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","045",-0.63248737987908,12,1,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","047",1.3192511759603,62,4,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","049",-0.137533747278935,30,2,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","051",-1.05010476468592,7,1,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","053",0.467679975987208,50,3,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","055",-0.108779488355861,33,2,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","057",0.242981664085858,46,3,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","059",-0.242317774245308,25,2,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","061",0.11946038323473,41,3,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","063",1.87962410396473,66,4,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","065",0.770662689843045,55,4,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","067",-0.458739867401123,20,2,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","069",-0.595232763827894,14,1,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","071",-0.069690718223923,35,3,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","073",-0.487328016583047,19,2,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","075",-0.418348768633597,21,2,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","077",-0.947680728692482,9,1,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","079",0.149563007703043,44,3,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","081",-1.49300221522567,3,1,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","083",-1.36612925035164,5,1,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","085",1.84079869619942,65,4,NA,NA,NA,"2022-04-01 15:30:00"
2022,1,"01","087",1.02032680101518,59,4,NA,NA,NA,"2022-04-01 15:30:00"
