"year","factor_id","state_fips","county_fips","z_score","rank","quartile","last_updated"
2019,1,"01","001",-0.517730045658761,8,1,"2019-02-01 17:22:00"
2019,1,"01","003",-0.9181649360618,3,1,"2019-02-01 17:22:00"
2019,1,"01","005",-0.326927347187762,14,1,"2019-02-01 17:22:00"
2019,1,"01","007",0.223212293293846,47,3,"2019-02-01 17:22:00"
2019,1,"01","009",0.004035107297009,36,3,"2019-02-01 17:22:00"
2019,1,"01","011",0.294156458410447,53,4,"2019-02-01 17:22:00"
2019,1,"01","013",0.782786554580044,63,4,"2019-02-01 17:22:00"
2019,1,"01","015",0.331923464006073,55,4,"2019-02-01 17:22:00"
2019,1,"01","017",0.095434473932592,42,3,"2019-02-01 17:22:00"
2019,1,"01","019",0.100752048067205,43,3,"2019-02-01 17:22:00"
2019,1,"01","021",-0.015038571023466,32,2,"2019-02-01 17:22:00"
2019,1,"01","023",0.289218526345447,52,4,"2019-02-01 17:22:00"
2019,1,"01","025",-0.301338167837759,19,2,"2019-02-01 17:22:00"
2019,1,"01","027",-0.306929399261503,17,1,"2019-02-01 17:22:00"
2019,1,"01","029",0.273788285782406,51,4,"2019-02-01 17:22:00"
2019,1,"01","031",-0.74078423501372,5,1,"2019-02-01 17:22:00"
2019,1,"01","033",-0.140077589039972,26,2,"2019-02-01 17:22:00"
2019,1,"01","035",-0.064247729532086,30,2,"2019-02-01 17:22:00"
2019,1,"01","037",0.455994348526745,59,4,"2019-02-01 17:22:00"
2019,1,"01","039",0.113671337296545,44,3,"2019-02-01 17:22:00"
2019,1,"01","041",-0.408804518987767,11,1,"2019-02-01 17:22:00"
2019,1,"01","043",-0.22141245091158,23,2,"2019-02-01 17:22:00"
2019,1,"01","045",-0.314085929729743,15,1,"2019-02-01 17:22:00"
2019,1,"01","047",0.759024146274841,62,4,"2019-02-01 17:22:00"
2019,1,"01","049",0.025860408826963,38,3,"2019-02-01 17:22:00"
2019,1,"01","051",-0.623863975224796,7,1,"2019-02-01 17:22:00"
2019,1,"01","053",0.257518429890441,50,3,"2019-02-01 17:22:00"
2019,1,"01","055",0.217501797777769,46,3,"2019-02-01 17:22:00"
2019,1,"01","057",-0.307507436414864,16,1,"2019-02-01 17:22:00"
2019,1,"01","059",-0.004035651002646,34,2,"2019-02-01 17:22:00"
2019,1,"01","061",-0.062288085042737,31,2,"2019-02-01 17:22:00"
2019,1,"01","063",0.499259512282389,60,4,"2019-02-01 17:22:00"
2019,1,"01","065",0.25280271088558,49,3,"2019-02-01 17:22:00"
2019,1,"01","067",-0.272542451544766,20,2,"2019-02-01 17:22:00"
2019,1,"01","069",-0.379364729635756,13,1,"2019-02-01 17:22:00"
2019,1,"01","071",0.030949120871522,39,3,"2019-02-01 17:22:00"
2019,1,"01","073",0.025844815561318,37,3,"2019-02-01 17:22:00"
2019,1,"01","075",0.416961781337604,58,4,"2019-02-01 17:22:00"
2019,1,"01","077",-0.485959443553872,10,1,"2019-02-01 17:22:00"
2019,1,"01","079",0.088611256675829,41,3,"2019-02-01 17:22:00"
2019,1,"01","081",-0.953124769439372,2,1,"2019-02-01 17:22:00"
2019,1,"01","083",-0.812885720603404,4,1,"2019-02-01 17:22:00"
2019,1,"01","085",1.5,67,4,"2019-02-01 17:22:00"
2019,1,"01","087",0.228733656737246,48,3,"2019-02-01 17:22:00"
2019,1,"01","089",-0.72021370650549,6,1,"2019-02-01 17:22:00"
2019,1,"01","091",0.084048244176753,40,3,"2019-02-01 17:22:00"
2019,1,"01","093",-0.008039275516925,33,2,"2019-02-01 17:22:00"
2019,1,"01","095",-0.090566791796492,29,2,"2019-02-01 17:22:00"
2019,1,"01","097",-0.139881285167257,27,2,"2019-02-01 17:22:00"
2019,1,"01","099",0.347411347059065,56,4,"2019-02-01 17:22:00"
2019,1,"01","101",-0.232113172843825,22,2,"2019-02-01 17:22:00"
2019,1,"01","103",-0.38919715810489,12,1,"2019-02-01 17:22:00"
2019,1,"01","105",0.982375695994327,64,4,"2019-02-01 17:22:00"
2019,1,"01","107",-0.241245608420652,21,2,"2019-02-01 17:22:00"
2019,1,"01","109",-0.186390441285948,24,2,"2019-02-01 17:22:00"
2019,1,"01","111",-0.000605010102252,35,3,"2019-02-01 17:22:00"
2019,1,"01","113",0.194405805138592,45,3,"2019-02-01 17:22:00"
2019,1,"01","115",-0.303018215938968,18,2,"2019-02-01 17:22:00"
2019,1,"01","117",-1.1360472785685,1,1,"2019-02-01 17:22:00"
2019,1,"01","119",1.13188490225515,65,4,"2019-02-01 17:22:00"
2019,1,"01","121",0.375765986520364,57,4,"2019-02-01 17:22:00"
2019,1,"01","123",-0.172184118702457,25,2,"2019-02-01 17:22:00"
2019,1,"01","125",-0.50999045532417,9,1,"2019-02-01 17:22:00"
2019,1,"01","127",1.1505446082759,66,4,"2019-02-01 17:22:00"
2019,1,"01","129",0.559707138860011,61,4,"2019-02-01 17:22:00"
2019,1,"01","131",0.294258089952485,54,4,"2019-02-01 17:22:00"
2019,1,"01","133",-0.128125876134486,28,2,"2019-02-01 17:22:00"
2019,1,"02","013",NA,999,NA,"2019-02-01 17:22:00"
2019,1,"02","016",0,11,2,"2019-02-01 17:22:00"
2019,1,"02","020",-0.284704507877983,9,2,"2019-02-01 17:22:00"
2019,1,"02","050",0.407662957211415,22,4,"2019-02-01 17:22:00"
2019,1,"02","060",0,11,2,"2019-02-01 17:22:00"
2019,1,"02","068",NA,999,NA,"2019-02-01 17:22:00"
2019,1,"02","070",0.355976467861756,21,4,"2019-02-01 17:22:00"
2019,1,"02","090",-0.379219748900992,5,1,"2019-02-01 17:22:00"
2019,1,"02","100",0,11,2,"2019-02-01 17:22:00"
2019,1,"02","105",0,11,2,"2019-02-01 17:22:00"
2019,1,"02","110",-0.279789058532109,10,2,"2019-02-01 17:22:00"
2019,1,"02","122",-0.28947462110057,8,2,"2019-02-01 17:22:00"
2019,1,"02","130",-0.360250100704936,6,1,"2019-02-01 17:22:00"
2019,1,"02","150",-0.563211533768854,1,1,"2019-02-01 17:22:00"
2019,1,"02","158",1.01126364454408,25,4,"2019-02-01 17:22:00"
2019,1,"02","164",0,11,2,"2019-02-01 17:22:00"
2019,1,"02","170",-0.358066945749306,7,2,"2019-02-01 17:22:00"
2019,1,"02","180",0.351636629944044,20,4,"2019-02-01 17:22:00"
2019,1,"02","185",0.055391440699229,18,3,"2019-02-01 17:22:00"
2019,1,"02","188",0.653423108550536,23,4,"2019-02-01 17:22:00"
2019,1,"02","195",0,11,2,"2019-02-01 17:22:00"
2019,1,"02","198",0.105191839032853,19,3,"2019-02-01 17:22:00"
2019,1,"02","220",-0.481020158558598,2,1,"2019-02-01 17:22:00"
2019,1,"02","230",NA,999,NA,"2019-02-01 17:22:00"
2019,1,"02","240",-0.440439767115578,3,1,"2019-02-01 17:22:00"
2019,1,"02","261",-0.407684837095076,4,1,"2019-02-01 17:22:00"
2019,1,"02","275",0,11,2,"2019-02-01 17:22:00"
2019,1,"02","282",NA,999,NA,"2019-02-01 17:22:00"
2019,1,"02","290",0.903315191560088,24,4,"2019-02-01 17:22:00"
2019,1,"04","001",1.04176059114866,15,4,"2019-02-01 17:22:00"
2019,1,"04","003",-0.226784057237648,7,2,"2019-02-01 17:22:00"
2019,1,"04","005",-0.10295344695959,10,3,"2019-02-01 17:22:00"
2019,1,"04","007",0.700766824706943,14,4,"2019-02-01 17:22:00"
2019,1,"04","009",-0.19244394222377,8,2,"2019-02-01 17:22:00"
2019,1,"04","011",-0.319444406944649,5,2,"2019-02-01 17:22:00"
2019,1,"04","012",0.638876423994281,13,4,"2019-02-01 17:22:00"
2019,1,"04","013",-0.408461298942529,3,1,"2019-02-01 17:22:00"
2019,1,"04","015",0.216781510946069,11,3,"2019-02-01 17:22:00"
2019,1,"04","017",0.520866589493533,12,4,"2019-02-01 17:22:00"
2019,1,"04","019",-0.272963014845986,6,2,"2019-02-01 17:22:00"
2019,1,"04","021",-0.328398194950653,4,1,"2019-02-01 17:22:00"
2019,1,"04","023",-0.621525276269511,1,1,"2019-02-01 17:22:00"
2019,1,"04","025",-0.161957611417326,9,3,"2019-02-01 17:22:00"
2019,1,"04","027",-0.48412069049782,2,1,"2019-02-01 17:22:00"
2019,1,"05","001",0.241550959817902,51,3,"2019-02-01 17:22:00"
2019,1,"05","003",-0.069185291314327,30,2,"2019-02-01 17:22:00"
2019,1,"05","005",-0.385171187279647,18,1,"2019-02-01 17:22:00"
2019,1,"05","007",-1.19550544948995,1,1,"2019-02-01 17:22:00"
2019,1,"05","009",-0.550618511543961,11,1,"2019-02-01 17:22:00"
2019,1,"05","011",0.294065386746538,56,3,"2019-02-01 17:22:00"
2019,1,"05","013",0.62319239228214,70,4,"2019-02-01 17:22:00"
2019,1,"05","015",-0.139695682703931,28,2,"2019-02-01 17:22:00"
2019,1,"05","017",0.754935027051325,71,4,"2019-02-01 17:22:00"
2019,1,"05","019",-0.31529649765835,21,2,"2019-02-01 17:22:00"
2019,1,"05","021",0.400500541044899,61,4,"2019-02-01 17:22:00"
2019,1,"05","023",-0.00868896234837,33,2,"2019-02-01 17:22:00"
2019,1,"05","025",0.415468103915691,64,4,"2019-02-01 17:22:00"
2019,1,"05","027",-0.248602478877102,25,2,"2019-02-01 17:22:00"
2019,1,"05","029",-0.067173220190992,31,2,"2019-02-01 17:22:00"
2019,1,"05","031",-0.635343837705273,9,1,"2019-02-01 17:22:00"
2019,1,"05","033",-0.303301393527517,22,2,"2019-02-01 17:22:00"
2019,1,"05","035",0.379727254672672,60,4,"2019-02-01 17:22:00"
2019,1,"05","037",0.407292140335621,63,4,"2019-02-01 17:22:00"
2019,1,"05","039",0.279354784671575,55,3,"2019-02-01 17:22:00"
2019,1,"05","041",1.00193982308489,73,4,"2019-02-01 17:22:00"
2019,1,"05","043",0.027493318592143,38,2,"2019-02-01 17:22:00"
2019,1,"05","045",-0.864260753129549,3,1,"2019-02-01 17:22:00"
2019,1,"05","047",0.258531419324728,53,3,"2019-02-01 17:22:00"
2019,1,"05","049",0.45092020798077,65,4,"2019-02-01 17:22:00"
2019,1,"05","051",0.097103852041515,45,3,"2019-02-01 17:22:00"
2019,1,"05","053",-0.608664552062665,10,1,"2019-02-01 17:22:00"
2019,1,"05","055",0.086884733724223,43,3,"2019-02-01 17:22:00"
2019,1,"05","057",-0.416749223864516,16,1,"2019-02-01 17:22:00"
2019,1,"05","059",0.360453521196489,57,4,"2019-02-01 17:22:00"
2019,1,"05","061",0.079464568280262,42,3,"2019-02-01 17:22:00"
2019,1,"05","063",-0.317316681089207,20,2,"2019-02-01 17:22:00"
2019,1,"05","065",-0.001752978345146,35,2,"2019-02-01 17:22:00"
2019,1,"05","067",0.373859497260015,59,4,"2019-02-01 17:22:00"
2019,1,"05","069",0.518910046002569,67,4,"2019-02-01 17:22:00"
2019,1,"05","071",-0.261377347591533,24,2,"2019-02-01 17:22:00"
2019,1,"05","073",0.035436367887974,39,3,"2019-02-01 17:22:00"
2019,1,"05","075",0.010927058020776,36,2,"2019-02-01 17:22:00"
2019,1,"05","077",0.017966883224236,37,2,"2019-02-01 17:22:00"
2019,1,"05","079",-0.519893212585383,12,1,"2019-02-01 17:22:00"
2019,1,"05","081",0.215722597934504,50,3,"2019-02-01 17:22:00"
2019,1,"05","083",0.036271264207277,40,3,"2019-02-01 17:22:00"
2019,1,"05","085",-0.13792101127323,29,2,"2019-02-01 17:22:00"
2019,1,"05","087",0.454845775718436,66,4,"2019-02-01 17:22:00"
2019,1,"05","089",-0.05881595691688,32,2,"2019-02-01 17:22:00"
2019,1,"05","091",0.189815113651966,48,3,"2019-02-01 17:22:00"
2019,1,"05","093",0.864864493441932,72,4,"2019-02-01 17:22:00"
2019,1,"05","095",1.43224453710583,75,4,"2019-02-01 17:22:00"
2019,1,"05","097",-0.504779203659761,13,1,"2019-02-01 17:22:00"
2019,1,"05","099",0.244528401788792,52,3,"2019-02-01 17:22:00"
2019,1,"05","101",-0.708970184608022,7,1,"2019-02-01 17:22:00"
2019,1,"05","103",0.275996474784524,54,3,"2019-02-01 17:22:00"
2019,1,"05","105",-0.184774609326031,26,2,"2019-02-01 17:22:00"
2019,1,"05","107",1.19276114044142,74,4,"2019-02-01 17:22:00"
2019,1,"05","109",-0.803480611062883,5,1,"2019-02-01 17:22:00"
2019,1,"05","111",0.566732996644315,69,4,"2019-02-01 17:22:00"
2019,1,"05","113",-0.464503419699059,14,1,"2019-02-01 17:22:00"
2019,1,"05","115",-0.668845671920186,8,1,"2019-02-01 17:22:00"
2019,1,"05","117",-0.850368209770193,4,1,"2019-02-01 17:22:00"
2019,1,"05","119",-0.32275672916798,19,1,"2019-02-01 17:22:00"
2019,1,"05","121",0.564251803238939,68,4,"2019-02-01 17:22:00"
2019,1,"05","123",0.047281730745598,41,3,"2019-02-01 17:22:00"
2019,1,"05","125",-0.719098079281047,6,1,"2019-02-01 17:22:00"
2019,1,"05","127",0.373669711674172,58,4,"2019-02-01 17:22:00"
2019,1,"05","129",-0.002478088715552,34,2,"2019-02-01 17:22:00"
2019,1,"05","131",-0.409908137189918,17,1,"2019-02-01 17:22:00"
2019,1,"05","133",-0.421862398059366,15,1,"2019-02-01 17:22:00"
2019,1,"05","135",0.401120563304527,62,4,"2019-02-01 17:22:00"
2019,1,"05","137",0.193753108623407,49,3,"2019-02-01 17:22:00"
