"year","measure_id","state_fips","county_fips","correction","raw_value","ci_low","ci_high","numerator","denominator","other_data_1","other_data_1_ci_low","other_data_1_ci_high","other_data_1_flag","other_data_2","other_data_2_ci_low","other_data_2_ci_high","other_data_2_flag","other_data_3","other_data_3_ci_low","other_data_3_ci_high","other_data_3_flag","other_data_4","other_data_4_ci_low","other_data_4_ci_high","other_data_4_flag","reliability","rank_ready","display","show_details","state_min","state_max","trend_graph","last_updated","years_used"
2012,1,"00","000",0,7082.91,7072.424,7093.396,3187482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"01","000",0,10152.06,10048.2,10255.92,69614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,6596.65,15748.93,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"02","000",0,7708.78,7477.872,7939.688,6533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5567.32,19936.68,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"04","000",0,7213.09,7139.218,7286.962,63344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5589.28,13361.31,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"05","000",0,9580.36,9452.627,9708.093,40499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,6610.41,15771.99,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"06","000",0,5922.23,5895.378,5949.082,306593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3845.82,10546.16,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"08","000",0,6005.11,5929.18,6081.04,40861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3524.68,11493.6,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"09","000",0,5641.45,5551.427,5731.473,30665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4518.84,6315.78,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"10","000",0,7696.98,7490.18,7903.78,10042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,7352.82,8445.8,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"11","000",0,11066.12,10758.302,11373.938,8443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,11066.12,11066.12,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"12","000",0,7780.8,7734.054,7827.546,213337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5729.7,22308.05,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"13","000",0,7964.86,7903.296,8026.424,106467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4384.19,15837.17,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"15","000",0,6038.14,5889.513,6186.767,11760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5696.98,7503.31,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"16","000",0,6351.32,6208.75,6493.89,13545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4520.31,9695.05,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"17","000",0,6728.22,6679.024,6777.416,128605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4293.46,12374.53,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"18","000",0,7686.85,7611.076,7762.624,73475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4070.65,11705.15,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"19","000",0,6012.39,5914.939,6109.841,29109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4344.92,9140.55,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"20","000",0,7012.11,6902.35,7121.87,28608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4157.15,11563.33,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"21","000",0,8780.63,8682.179,8879.081,58437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5208.64,15805.93,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"22","000",0,10360.88,10252.825,10468.935,61987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,8005.16,15310.51,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"23","000",0,6389.59,6232.731,6546.449,14717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4561.99,8897.55,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"24","000",0,7427.95,7347.668,7508.232,60012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4049.15,14441.15,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"25","000",0,5440.63,5378.439,5502.821,57233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4320.15,6973.49,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"26","000",0,7273.29,7214.353,7332.227,112058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3610.76,11422.4,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"27","000",0,5247.61,5178.52,5316.7,41422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4009,10500.03,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"28","000",0,10810.99,10677.612,10944.368,44233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,7766.33,16738.23,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"29","000",0,7981.07,7900.416,8061.724,71378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5171.56,14556.43,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"30","000",0,7402.71,7203.006,7602.414,10829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5032.57,18649.44,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"31","000",0,6192.59,6064.484,6320.696,16620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3912.57,15764.81,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"32","000",0,7927.02,7808.362,8045.678,30442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5958.14,15655.04,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"33","000",0,5434.57,5293.724,5575.416,12088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4739.71,8373.55,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"34","000",0,5986.65,5929.888,6043.412,81735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3936.94,9281.25,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"35","000",0,8424.41,8280.036,8568.784,22553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,2928.99,13982.13,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"36","000",0,5812.17,5774.832,5849.508,178446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4387.08,8760.85,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"37","000",0,7960.8,7896.453,8025.147,108344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,5211.88,13639.79,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"38","000",0,6304.98,6083.186,6526.774,6082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4937.28,23991.6,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"39","000",0,7513.41,7457.55,7569.27,136051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4298.27,11261.59,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"40","000",0,9447.66,9336.881,9558.439,51116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,6705.62,13957.18,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"41","000",0,6343.42,6254.318,6432.522,38254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3938.63,10447.77,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"42","000",0,7284.06,7229.474,7338.646,142846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4708.67,11790.58,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"44","000",0,6007.53,5843.282,6171.778,10111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4230.18,6488.11,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"45","000",0,9074.59,8974.708,9174.472,60147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,6593.31,15283.89,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"46","000",0,6654.96,6449.748,6860.172,7727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3844.56,22145.35,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"47","000",0,9093.47,9009.386,9177.554,84959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3913.78,15113.67,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"48","000",0,7185.99,7149.514,7222.466,235312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3757.6,14814.1,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"49","000",0,6001.71,5899.084,6104.336,18724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3795.5,10319.38,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"50","000",0,5694.09,5480.058,5908.122,6037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4468.88,7232.41,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"51","000",0,6729.11,6665.096,6793.124,79237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3663.2,14197.2,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"53","000",0,5862.35,5797.925,5926.775,59273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4567.46,11490.55,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"54","000",0,9587.29,9424.904,9749.676,28833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,6039.3,18680.37,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"55","000",0,6124.09,6050.923,6197.257,52751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,4281.41,12642.39,NA,"2015-07-27 14:13:00","2006-2008"
2012,1,"56","000",0,8091.86,7811.913,8371.807,5988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3664.14,13473.37,NA,"2015-07-27 14:13:00","2006-2008"
2012,2,"00","000",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"01","000",0,0.2,0.194,0.205,10409,38157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.12,0.411,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"02","000",0,0.134,0.126,0.141,2508,17109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.104,0.272,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"04","000",0,0.154,0.147,0.162,7303,35893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.113,0.227,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"05","000",0,0.191,0.185,0.196,8371,34326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.134,0.332,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"06","000",0,0.185,0.18,0.189,12156,68766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.068,0.313,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"08","000",0,0.127,0.123,0.13,9090,65088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.022,0.259,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"09","000",0,0.109,0.106,0.113,6853,46312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.092,0.121,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"10","000",0,0.127,0.122,0.132,4664,28854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.116,0.151,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"11","000",0,0.126,0.121,0.131,3512,26495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.126,0.126,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"12","000",0,0.154,0.15,0.159,27086,123122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.096,0.254,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"13","000",0,0.163,0.159,0.168,9148,43658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.076,0.319,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"15","000",0,0.137,0.133,0.142,6242,39220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.133,0.157,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"16","000",0,0.143,0.139,0.148,6891,39097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.101,0.228,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"17","000",0,0.157,0.152,0.162,6182,35734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.059,0.257,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"18","000",0,0.163,0.158,0.167,10006,48921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.087,0.273,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"19","000",0,0.115,0.111,0.119,5733,39007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.037,0.259,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"20","000",0,0.128,0.125,0.132,11359,70025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.02,0.221,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"21","000",0,0.217,0.212,0.222,15955,51986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.07,0.444,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"22","000",0,0.193,0.189,0.198,11108,47695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.153,0.293,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"23","000",0,0.134,0.129,0.138,6690,41228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.102,0.192,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"24","000",0,0.126,0.122,0.13,8760,57568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.081,0.2,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"25","000",0,0.119,0.116,0.122,18648,104394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.061,0.175,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"26","000",0,0.143,0.139,0.147,10595,57672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.078,0.238,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"27","000",0,0.106,0.102,0.111,4687,35106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.038,0.199,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"28","000",0,0.219,0.214,0.223,14500,50587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.156,0.324,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"29","000",0,0.16,0.155,0.165,8087,36325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.093,0.307,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"30","000",0,0.133,0.129,0.138,7593,43566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.071,0.2,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"31","000",0,0.12,0.117,0.124,14221,84476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.08,0.224,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"32","000",0,0.175,0.168,0.183,4842,26248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.125,0.218,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"33","000",0,0.113,0.109,0.117,6019,41599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.096,0.184,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"34","000",0,0.153,0.149,0.157,14432,82408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.088,0.244,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"35","000",0,0.175,0.171,0.18,10004,47141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.095,0.253,NA,"2015-07-27 14:13:00","2004-2010"
2012,2,"36","000",0,0.158,0.154,0.162,8535,49814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0.082,0.254,NA,"2015-07-27 14:13:00","2004-2010"
