"year","category_id","state_fips","county_fips","z_score","rank","quartile","health_group","state_comparison","us_comparison","last_updated"
2020,1,"01","001",-1.16863622110441,6,1,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","003",-1.72388804102141,2,1,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","005",0.221573045971676,45,3,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","007",-0.088271370968016,34,2,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","009",-0.278726224360718,24,2,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","011",0.915880514727479,56,4,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","013",1.43567651128266,64,4,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","015",0.07837227510697,42,3,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","017",0.162764398006094,44,3,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","019",-0.052119225984265,37,3,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","021",-0.574318970176201,15,1,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","023",0.474037580676318,52,4,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","025",0.400500131586264,49,3,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","027",-0.242848621921339,25,2,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","029",-0.400210389131808,21,2,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","031",-1.3257399231472,4,1,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","033",-0.400898130802548,20,2,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","035",0.663495849852778,53,4,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","037",0.858000979179717,55,4,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","039",-0.012543338214827,38,3,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","041",-0.433123948311698,18,2,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","043",-0.560291307025329,16,1,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","045",-0.382216230355358,23,2,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","047",1.83452848707968,65,4,NA,NA,NA,"2020-02-07 12:32:00"
2020,1,"01","049",-0.134128391206998,29,2,NA,NA,NA,"2020-02-07 12:32:00"
