"year","category_id","state_fips","county_fips","z_score","rank","quartile","health_group","state_comparison","us_comparison","last_updated"
2021,1,"01","001",-1.27345312941531,6,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","003",-1.68009082300034,2,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","005",0.509521763672734,51,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","007",0.187348001929375,45,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","009",-0.341391980176542,23,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","011",0.700700918137695,54,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","013",0.883533339553782,57,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","015",0.019467865262134,36,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","017",0.095465505112861,43,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","019",-0.016050529817965,34,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","021",-0.389279095368088,18,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","023",0.288123626986953,48,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","025",0.489240665372269,50,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","027",-0.106407157652851,29,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","029",-0.173653164588867,26,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","031",-1.14524269690405,8,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","033",-0.309835375879161,24,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","035",1.15479573957776,61,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","037",0.815440601124126,56,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","039",0.080929589933755,42,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","041",-0.147952146353386,27,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","043",-0.574644160994399,14,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","045",-0.608959620653337,13,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","047",1.22545440616683,63,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","049",-0.012968450289835,35,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","051",-1.23879790699944,7,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","053",0.346539295644656,49,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","055",-0.086952538571622,32,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","057",-0.063215630683239,33,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","059",-0.362835601081761,21,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","061",0.257632666504806,47,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","063",1.54242614245059,64,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","065",1.05480145901761,59,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","067",-0.403406291569815,17,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","069",-0.488004842541603,16,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","071",0.095985509432887,44,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","073",-0.381375872857075,20,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","075",0.067062986711684,39,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","077",-0.944708593899779,9,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","079",-0.091542453097435,31,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","081",-1.3398607858247,5,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","083",-1.39672515610567,4,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","085",1.9698588768961,66,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","087",1.07807544848554,60,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","089",-1.47104885094171,3,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","091",0.814169159352981,55,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","093",-0.131364842406364,28,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","095",-0.538134293974949,15,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","097",-0.346908177779156,22,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","099",0.676303998859772,53,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","101",-0.384110175771469,19,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","103",-0.805261387188266,11,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","105",1.90484128374563,65,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","107",-0.19106190087886,25,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","109",-0.103864089959877,30,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","111",0.222543649072448,46,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","113",0.062806366700786,38,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","115",-0.748748612511603,12,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","117",-2.33247551315358,1,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","119",0.970818211983016,58,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","121",0.549096663806101,52,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","123",0.069340406757788,41,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","125",-0.891657048698139,10,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","127",1.1597540730775,62,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","129",0.068784744874503,40,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","131",2.12536751875295,67,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"01","133",0.035758412632718,37,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","013",NA,999,NA,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","016",-0.007990184585856,16,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","020",-0.407459027324766,9,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","050",1.16194053525733,23,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","060",NA,999,NA,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","068",-0.216180720251368,12,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","070",0.710002228035119,21,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","090",-0.558913737971457,6,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","100",-0.230868170942925,11,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","105",-0.024172153531169,15,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","110",-0.740224498400442,4,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","122",-0.544332937095483,7,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","130",-0.330955091538534,10,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","150",-1.04130562901743,1,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","158",2.07123534576438,25,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","164",0.279177991506835,19,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","170",-0.531464872562281,8,2,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","180",0.920808742572501,22,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","185",0.001016326349229,17,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","188",1.41478398891559,24,4,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","195",-0.199246800011452,13,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","198",0.174626067539402,18,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","220",-0.922267286231294,2,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","230",NA,999,NA,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","240",-0.896760974081946,3,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","261",-0.675848051763423,5,1,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","275",-0.071327760341134,14,3,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","282",NA,999,NA,NA,NA,NA,"2021-02-24 16:59:00"
2021,1,"02","290",0.665726669710573,20,4,NA,NA,NA,"2021-02-24 16:59:00"
