"year","measure_id","state_fips","county_fips","correction","race_aian","race_aian_ci_low","race_aian_ci_high","race_aian_flag","race_asian","race_asian_ci_low","race_asian_ci_high","race_asian_flag","race_black","race_black_ci_low","race_black_ci_high","race_black_flag","race_hispanic","race_hispanic_ci_low","race_hispanic_ci_high","race_hispanic_flag","race_nhopi","race_nhopi_ci_low","race_nhopi_ci_high","race_nhopi_flag","race_tom","race_tom_ci_low","race_tom_ci_high","race_tom_flag","race_white","race_white_ci_low","race_white_ci_high","race_white_flag","last_updated"
2019,1,"01","027",0,NA,NA,NA,NA,NA,NA,NA,NA,12628.1607692947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9302.01425266844,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","031",0,NA,NA,NA,NA,NA,NA,NA,NA,10333.512289343,NA,NA,NA,6033.74198214805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7652.62507114553,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","033",0,NA,NA,NA,NA,NA,NA,NA,NA,11604.9387675953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10386.7016285841,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","035",0,NA,NA,NA,NA,NA,NA,NA,NA,11100.6132376371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10319.29346649,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","037",0,NA,NA,NA,NA,NA,NA,NA,NA,12020.6843950504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13834.7362929671,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","039",0,NA,NA,NA,NA,NA,NA,NA,NA,14058.1040065399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10993.9098119231,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","041",0,NA,NA,NA,NA,NA,NA,NA,NA,10375.7895930346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9203.00076688395,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","045",0,NA,NA,NA,NA,NA,NA,NA,NA,12001.6027088909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9386.68300271789,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","047",0,NA,NA,NA,NA,NA,NA,NA,NA,14863.5702721328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11380.7226036411,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","049",0,NA,NA,NA,NA,NA,NA,NA,NA,10646.3353936071,NA,NA,NA,5493.39580408203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11848.4249496014,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","051",0,NA,NA,NA,NA,NA,NA,NA,NA,10492.0793790103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7938.79972778005,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","053",0,NA,NA,NA,NA,NA,NA,NA,NA,13682.5210942853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11440.7965883639,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","055",0,NA,NA,NA,NA,NA,NA,NA,NA,13604.2794615476,NA,NA,NA,7439.46755697929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11466.2813109359,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","057",0,NA,NA,NA,NA,NA,NA,NA,NA,13359.8441284787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9282.81610807559,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","059",0,NA,NA,NA,NA,NA,NA,NA,NA,14266.2511104493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12119.1252367661,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","061",0,NA,NA,NA,NA,NA,NA,NA,NA,16174.5181753875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10424.8517719626,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","063",0,NA,NA,NA,NA,NA,NA,NA,NA,13912.8460466795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9133.02050576454,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","065",0,NA,NA,NA,NA,NA,NA,NA,NA,13011.650854704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9679.623648803,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","067",0,NA,NA,NA,NA,NA,NA,NA,NA,12084.1907585081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9065.1426152017,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","069",0,NA,NA,NA,NA,NA,NA,NA,NA,12702.3537699985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8110.28171212369,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","071",0,NA,NA,NA,NA,NA,NA,NA,NA,11132.6167145156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11528.1313576967,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","073",0,NA,NA,NA,NA,NA,NA,NA,NA,13252.3089992833,NA,NA,NA,5405.58995512823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9648.68330460888,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","075",0,NA,NA,NA,NA,NA,NA,NA,NA,15159.907124241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12364.8599591406,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","077",0,NA,NA,NA,NA,NA,NA,NA,NA,12193.787975046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8842.50694921051,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","079",0,NA,NA,NA,NA,NA,NA,NA,NA,11831.7943796942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12085.5009038268,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","081",0,NA,NA,NA,NA,NA,NA,NA,NA,10018.2444047785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6423.6780872468,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","083",0,NA,NA,NA,NA,NA,NA,NA,NA,8411.85801908296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7873.87480586777,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","085",0,NA,NA,NA,NA,NA,NA,NA,NA,18109.9893028885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16334.8434367773,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","087",0,NA,NA,NA,NA,NA,NA,NA,NA,12790.9790544281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8878.55444074576,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","089",0,NA,NA,NA,NA,NA,NA,NA,NA,9278.99816324864,NA,NA,NA,3378.05436707545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8247.75262189439,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","091",0,NA,NA,NA,NA,NA,NA,NA,NA,13026.5659022753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8791.86408129701,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","095",0,NA,NA,NA,NA,NA,NA,NA,NA,14547.4879369269,NA,NA,NA,4618.55731352298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11255.6975715914,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","097",0,NA,NA,NA,NA,NA,NA,NA,NA,12624.8787011573,NA,NA,NA,3185.48661499234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9339.67953193586,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","099",0,NA,NA,NA,NA,NA,NA,NA,NA,14042.0490020135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11172.8918691788,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","101",0,NA,NA,NA,NA,NA,NA,NA,NA,11614.9805759467,NA,NA,NA,3147.55821459751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8250.41208000445,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","103",0,NA,NA,NA,NA,NA,NA,NA,NA,11854.868254429,NA,NA,NA,3173.91381238699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9572.76397087404,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","105",0,NA,NA,NA,NA,NA,NA,NA,NA,17308.6867769556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9902.2680888408,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","107",0,NA,NA,NA,NA,NA,NA,NA,NA,12035.3291710923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9224.92537900717,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","109",0,NA,NA,NA,NA,NA,NA,NA,NA,12332.3769999574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9208.16919457086,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","111",0,NA,NA,NA,NA,NA,NA,NA,NA,12625.1777300664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10683.7114767696,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","113",0,NA,NA,NA,NA,NA,NA,NA,NA,12639.8743858381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11630.8833411719,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","115",0,NA,NA,NA,NA,NA,NA,NA,NA,8768.62270759831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10039.5484694003,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","117",0,NA,NA,NA,NA,NA,NA,NA,NA,7089.81062599845,NA,NA,NA,3374.7848535691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6481.39363616034,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","119",0,NA,NA,NA,NA,NA,NA,NA,NA,18510.9153085388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7065.94270097249,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","121",0,NA,NA,NA,NA,NA,NA,NA,NA,12244.039239076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12809.1538646177,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","123",0,NA,NA,NA,NA,NA,NA,NA,NA,12800.6068084608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9106.69168224581,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","125",0,NA,NA,NA,NA,NA,NA,NA,NA,10960.1965498998,NA,NA,NA,5261.31101740334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8008.6519714387,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","127",0,NA,NA,NA,NA,NA,NA,NA,NA,16851.2193119326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15712.7847921955,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","129",0,NA,NA,NA,NA,NA,NA,NA,NA,14020.7044797972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12015.3661787619,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"01","131",0,NA,NA,NA,NA,NA,NA,NA,NA,14474.4891274083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6698.55280219728,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"02","020",0,NA,NA,NA,NA,NA,NA,NA,NA,9150.45619613727,NA,NA,NA,4572.06954044615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6512.62571568087,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"02","090",0,NA,NA,NA,NA,NA,NA,NA,NA,6782.26461231067,NA,NA,NA,4087.12112253933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6039.44386212742,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"02","170",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4688.56742730784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6655.97057276439,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"04","001",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10404.2288506214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10845.6971324611,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"04","003",0,NA,NA,NA,NA,NA,NA,NA,NA,5538.30229359894,NA,NA,NA,6367.90920068354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8684.75224198629,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"04","005",0,NA,NA,NA,NA,NA,NA,NA,NA,8744.62397978359,NA,NA,NA,5899.24548599109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5283.14926118919,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"04","007",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10225.564309008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10560.9532226973,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"04","009",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7570.47775427373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7001.50310504367,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"04","011",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7368.31673257849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5823.28309325081,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"04","012",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6520.06627507707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15326.5927850092,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"04","013",0,NA,NA,NA,NA,NA,NA,NA,NA,9525.69564129107,NA,NA,NA,5501.68776991701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6197.32649525958,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"04","015",0,NA,NA,NA,NA,NA,NA,NA,NA,7874.27703217901,NA,NA,NA,6251.15287705016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11194.0371280319,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"04","017",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6454.82695546284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8454.10546625802,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"04","019",0,NA,NA,NA,NA,NA,NA,NA,NA,9136.53190376969,NA,NA,NA,6161.1293235787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7389.40602535157,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"04","021",0,NA,NA,NA,NA,NA,NA,NA,NA,8191.30624512096,NA,NA,NA,5667.69199166149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6566.40696957933,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"04","023",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4762.78630232948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6138.95402603857,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"04","025",0,NA,NA,NA,NA,NA,NA,NA,NA,7702.09519982536,NA,NA,NA,5998.77221334941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8364.84192362721,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"04","027",0,NA,NA,NA,NA,NA,NA,NA,NA,7116.42822823662,NA,NA,NA,4638.65230122033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7763.52650229944,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","001",0,NA,NA,NA,NA,NA,NA,NA,NA,12268.5743827376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11923.7194017277,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","003",0,NA,NA,NA,NA,NA,NA,NA,NA,15426.7372102782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9132.89750425955,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","007",0,NA,NA,NA,NA,NA,NA,NA,NA,5089.83935055194,NA,NA,NA,3314.46477081362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7040.88012278257,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","011",0,NA,NA,NA,NA,NA,NA,NA,NA,17186.5158258517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9614.13440903467,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","013",0,NA,NA,NA,NA,NA,NA,NA,NA,18143.2125774283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12039.244123047,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","017",0,NA,NA,NA,NA,NA,NA,NA,NA,15134.830895611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11849.8800933492,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","019",0,NA,NA,NA,NA,NA,NA,NA,NA,12752.1232162336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9020.12443064567,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","025",0,NA,NA,NA,NA,NA,NA,NA,NA,17711.5344734256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11719.4298990562,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","027",0,NA,NA,NA,NA,NA,NA,NA,NA,12093.1807801144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8445.07259542972,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","029",0,NA,NA,NA,NA,NA,NA,NA,NA,10608.9102980113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10233.4667322708,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","031",0,NA,NA,NA,NA,NA,NA,NA,NA,10847.0170389599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8536.6987874023,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","035",0,NA,NA,NA,NA,NA,NA,NA,NA,13322.5253938345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10783.0167528966,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","037",0,NA,NA,NA,NA,NA,NA,NA,NA,15010.7202277095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11657.0176492152,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","039",0,NA,NA,NA,NA,NA,NA,NA,NA,11643.5085815714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12301.7338876655,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","041",0,NA,NA,NA,NA,NA,NA,NA,NA,16982.9800930141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13452.9608409733,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","043",0,NA,NA,NA,NA,NA,NA,NA,NA,12239.9189273198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10695.7402321584,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","045",0,NA,NA,NA,NA,NA,NA,NA,NA,9472.61059496084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7507.64807438282,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","051",0,NA,NA,NA,NA,NA,NA,NA,NA,14712.0426460928,NA,NA,NA,4792.8501677172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11096.9651056049,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","057",0,NA,NA,NA,NA,NA,NA,NA,NA,9797.75755140841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7992.13234760268,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","059",0,NA,NA,NA,NA,NA,NA,NA,NA,13251.2236203055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12198.8680937906,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","061",0,NA,NA,NA,NA,NA,NA,NA,NA,15066.615854253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9995.87777103036,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","067",0,NA,NA,NA,NA,NA,NA,NA,NA,12126.7674431462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12138.4972889225,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","069",0,NA,NA,NA,NA,NA,NA,NA,NA,13267.9877064897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11544.6457628764,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","073",0,NA,NA,NA,NA,NA,NA,NA,NA,14328.0486123705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7391.98499934123,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","077",0,NA,NA,NA,NA,NA,NA,NA,NA,12014.7465855886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9575.34561044816,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","079",0,NA,NA,NA,NA,NA,NA,NA,NA,7351.2214304144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10113.2008625939,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","081",0,NA,NA,NA,NA,NA,NA,NA,NA,9101.82339692151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10569.2875274713,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","085",0,NA,NA,NA,NA,NA,NA,NA,NA,12295.3782397147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10572.9159224066,NA,NA,NA,"2019-02-01 17:22:00"
2019,1,"05","091",0,NA,NA,NA,NA,NA,NA,NA,NA,11168.8656934086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10061.1273387708,NA,NA,NA,"2019-02-01 17:22:00"
